2017-01-10	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-10	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-10	아프리카돼지열병	-	멧돼지	라트비아	45
2017-01-10	아프리카돼지열병	-	멧돼지	라트비아	14
2017-01-10	아프리카돼지열병	-	멧돼지	라트비아	8
2017-01-10	고병원성조류인플루엔자	H5N8	혹고니	슬로베니아	1
2017-01-11	고병원성조류인플루엔자	H5N6	흰죽지속	일본	1
2017-01-11	고병원성조류인플루엔자	H5N6	큰고니	일본	1
2017-01-11	고병원성조류인플루엔자	H5N6	고양이	중국	1
2017-01-11	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-11	블루텅	8	소	프랑스	1
2017-01-11	블루텅	8	소	프랑스	1
2017-01-11	블루텅	8	소	프랑스	1
2017-01-11	블루텅	8	소	프랑스	1
2017-01-11	고병원성조류인플루엔자	H5N8	말똥가리	프랑스	1
2017-01-11	아프리카돼지열병	-	돼지	우크라이나	1
2017-01-11	고병원성조류인플루엔자	H5N8	혹고니	폴란드	1
2017-01-11	고병원성조류인플루엔자	H5N8	민물가마우지	크로아티아	1
2017-01-11	고병원성조류인플루엔자	H5N8	큰고니	슬로바키아	1
2017-01-11	고병원성조류인플루엔자	H5N8	혹고니	체코	1
2017-01-11	고병원성조류인플루엔자	H5N8	흰꼬리수리	스웨덴	1
2017-01-11	고병원성조류인플루엔자	H5N2	고양이	대만	1
2017-01-11	고병원성조류인플루엔자	H5N8	고양이	나이지리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-11	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-11	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-11	고병원성조류인플루엔자	H5N8	큰고니	이란	1
2017-01-12	고병원성조류인플루엔자	H5N6	수리과	일본	1
2017-01-12	고병원성조류인플루엔자	H5N6	큰고니	일본	1
2017-01-12	고병원성조류인플루엔자	H5N8	청둥오리	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-12	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	슬로바키아	1
2017-01-12	고병원성조류인플루엔자	H5N8	큰고니	루마니아	1
2017-01-12	저병원성조류인플루엔자	H5N9	고양이	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N8	대륙검은지빠귀	슬로바키아	1
2017-01-12	저병원성조류인플루엔자	H7N3	고양이	캄보디아	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5N2	고양이	대만	1
2017-01-12	고병원성조류인플루엔자	H5N1	고양이	나이지리아	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-12	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-12	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-12	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
